0,6.914067126492242
1,6.907366977727052
2,6.906065859908766
3,6.905506500846699
4,6.905774020398122
5,6.902965065108178
6,6.9030501849654495
7,6.90302586500623
8,6.904339142804125
9,6.90471610217204
10,6.907269697890171
11,6.907014338318357
12,6.900350669491997
13,6.902831305332467
14,6.901153228146267
15,6.899256271327084
16,6.899475150960067
17,6.898490192611645
18,6.898757712163069
19,6.897578194140884
20,6.897395794446731
21,6.896678355649734
22,6.8969458752011565
23,6.896447316037141
24,6.895729877240142
25,6.902843465312078
26,6.902831305332467
27,6.9011167482074365
28,6.896009556771175
29,6.8954015577906675
30,6.892507482643453
31,6.892775002194876
32,6.89638651613909
33,6.8954015577906675
34,6.894428759421856
35,6.895729877240142
36,6.897176914813749
37,6.89563259740326
38,6.896009556771175
39,6.897456594344782
40,6.894611159116009
41,6.895462357688718
42,6.89565691736248
43,6.894513879279127
44,6.89475707887133
45,6.89475707887133
46,6.897359314507902
47,6.8953893978110585
48,6.8924831626842336
49,6.891498204335811
50,6.892081883357099
51,6.889455327761307
52,6.888470369412884
53,6.8909510052533545
54,6.889090528373002
55,6.889017568495341
56,6.88803261014692
57,6.888543329290546
58,6.886415332858769
59,6.884445416161926
60,6.884858855468671
61,6.8842751764473835
62,6.885710054041382
63,6.885029095183214
64,6.886257253123838
65,6.88386173714064
66,6.882803818914557
67,6.882086380117558
68,6.883618537548436
69,6.881393261279779
70,6.881636460871983
71,6.882852458832997
72,6.884335976345435
73,6.8828159788941665
74,6.881831020545745
75,6.883740137344538
76,6.885673574102551
77,6.885175014938535
78,6.8847737356114
79,6.8854303745103485
80,6.885673574102551
81,6.888069090085749
82,6.887193571553819
83,6.886050533470465
84,6.886293733062668
85,6.885503334388009
86,6.884664295794909
87,6.8821350200359985
88,6.883363177976623
89,6.884883175427891
90,6.8822566198321
91,6.882499819424302
92,6.884019816875571
93,6.884664295794909
94,6.884688615754129
95,6.882536299363133
96,6.881539181035102
97,6.881150061687577
98,6.88060286260512
99,6.880542062707069
100,6.880615022584729
101,6.879994863624613
102,6.880286703135257
103,6.877842547233618
104,6.878085746825819
105,6.883533417691165
106,6.890914525314525
107,6.888190689881851
108,6.888409569514834
109,6.888810848841969
110,6.8875583709421235
111,6.8919116436425565
112,6.891121244967896
113,6.89138876451932
114,6.89144956441737
115,6.889662047414678
116,6.889637727455458
117,6.889139168291443
118,6.88639101289955
119,6.887011171859666
120,6.887509731023683
121,6.891741403928014
122,6.8887257289846975
123,6.891571164213472
124,6.8912428447639975
125,6.893626200767587
126,6.893565400869536
127,6.891315804641658
128,6.890343006272848
129,6.889358047924425
130,6.889868767068051
131,6.890391646191288
132,6.891935963601776
133,6.892252123071641
134,6.896520275914801
135,6.89397884017628
136,6.897663313998155
137,6.896678355649734
138,6.899158991490204
139,6.896094676628446
140,6.89638651613909
